key,value,timestamp,topic,partition,offset 
b'BTC/USD',"{""price"": 86381.5, ""pair"": ""BTC/USD"", ""volume"": 0.00036762, ""timestamp"": ""2025-03-08T13:31:15.082650Z"", ""timestamp_ms"": 1741440675082}",1741440675477,trade,0,4650
b'BTC/USD',"{""price"": 86382.0, ""pair"": ""BTC/USD"", ""volume"": 6.12e-05, ""timestamp"": ""2025-03-08T13:31:15.082650Z"", ""timestamp_ms"": 1741440675082}",1741440675477,trade,0,4651
b'ETH/USD',"{""price"": 2194.18, ""pair"": ""ETH/USD"", ""volume"": 0.5, ""timestamp"": ""2025-03-08T13:31:15.502901Z"", ""timestamp_ms"": 1741440675502}",1741440675778,trade,0,4652
b'BTC/USD',"{""price"": 86384.4, ""pair"": ""BTC/USD"", ""volume"": 0.019, ""timestamp"": ""2025-03-08T13:31:15.856816Z"", ""timestamp_ms"": 1741440675856}",1741440676172,trade,0,4653
b'BTC/USD',"{""price"": 86384.4, ""pair"": ""BTC/USD"", ""volume"": 0.00397264, ""timestamp"": ""2025-03-08T13:31:15.856816Z"", ""timestamp_ms"": 1741440675856}",1741440676172,trade,0,4654
b'BTC/USD',"{""price"": 86386.3, ""pair"": ""BTC/USD"", ""volume"": 5.12e-05, ""timestamp"": ""2025-03-08T13:31:15.856816Z"", ""timestamp_ms"": 1741440675856}",1741440676173,trade,0,4655
b'BTC/USD',"{""price"": 86403.6, ""pair"": ""BTC/USD"", ""volume"": 7.12e-05, ""timestamp"": ""2025-03-08T13:31:15.877020Z"", ""timestamp_ms"": 1741440675877}",1741440676195,trade,0,4656
b'BTC/EUR',"{""price"": 79860.9, ""pair"": ""BTC/EUR"", ""volume"": 0.00067519, ""timestamp"": ""2025-03-08T13:31:16.102460Z"", ""timestamp_ms"": 1741440676102}",1741440676304,trade,0,4657
b'BTC/EUR',"{""price"": 79859.9, ""pair"": ""BTC/EUR"", ""volume"": 6.261e-05, ""timestamp"": ""2025-03-08T13:31:17.468254Z"", ""timestamp_ms"": 1741440677468}",1741440677672,trade,0,4658
b'ETH/USD',"{""price"": 2193.35, ""pair"": ""ETH/USD"", ""volume"": 3.0375, ""timestamp"": ""2025-03-08T13:31:20.126778Z"", ""timestamp_ms"": 1741440680126}",1741440680328,trade,0,4659
b'ETH/USD',"{""price"": 2193.35, ""pair"": ""ETH/USD"", ""volume"": 0.88568143, ""timestamp"": ""2025-03-08T13:31:20.126778Z"", ""timestamp_ms"": 1741440680126}",1741440680329,trade,0,4660
b'ETH/USD',"{""price"": 2192.54, ""pair"": ""ETH/USD"", ""volume"": 0.01727103, ""timestamp"": ""2025-03-08T13:31:21.469052Z"", ""timestamp_ms"": 1741440681469}",1741440681677,trade,0,4661
b'ETH/USD',"{""price"": 2192.53, ""pair"": ""ETH/USD"", ""volume"": 1.98272897, ""timestamp"": ""2025-03-08T13:31:21.469052Z"", ""timestamp_ms"": 1741440681469}",1741440681678,trade,0,4662
b'ETH/USD',"{""price"": 2192.94, ""pair"": ""ETH/USD"", ""volume"": 0.01726462, ""timestamp"": ""2025-03-08T13:31:21.602257Z"", ""timestamp_ms"": 1741440681602}",1741440681802,trade,0,4663
b'ETH/USD',"{""price"": 2192.95, ""pair"": ""ETH/USD"", ""volume"": 0.10532059, ""timestamp"": ""2025-03-08T13:31:21.602257Z"", ""timestamp_ms"": 1741440681602}",1741440681803,trade,0,4664
b'ETH/EUR',"{""price"": 2024.63, ""pair"": ""ETH/EUR"", ""volume"": 0.004, ""timestamp"": ""2025-03-08T13:31:24.778847Z"", ""timestamp_ms"": 1741440684778}",1741440685030,trade,0,4665
b'BTC/EUR',"{""price"": 79859.9, ""pair"": ""BTC/EUR"", ""volume"": 0.00037244, ""timestamp"": ""2025-03-08T13:31:26.103151Z"", ""timestamp_ms"": 1741440686103}",1741440686339,trade,0,4666
b'ETH/USD',"{""price"": 2191.73, ""pair"": ""ETH/USD"", ""volume"": 0.00089904, ""timestamp"": ""2025-03-08T13:31:27.038076Z"", ""timestamp_ms"": 1741440687038}",1741440687256,trade,0,4667
b'BTC/USD',"{""price"": 86414.5, ""pair"": ""BTC/USD"", ""volume"": 0.01626654, ""timestamp"": ""2025-03-08T13:31:30.152605Z"", ""timestamp_ms"": 1741440690152}",1741440690427,trade,0,4668
b'BTC/USD',"{""price"": 86414.5, ""pair"": ""BTC/USD"", ""volume"": 0.00970028, ""timestamp"": ""2025-03-08T13:31:30.152605Z"", ""timestamp_ms"": 1741440690152}",1741440690428,trade,0,4669
b'BTC/USD',"{""price"": 86415.0, ""pair"": ""BTC/USD"", ""volume"": 0.00999989, ""timestamp"": ""2025-03-08T13:31:30.152605Z"", ""timestamp_ms"": 1741440690152}",1741440690428,trade,0,4670
b'BTC/USD',"{""price"": 86415.0, ""pair"": ""BTC/USD"", ""volume"": 1.1e-07, ""timestamp"": ""2025-03-08T13:31:30.152605Z"", ""timestamp_ms"": 1741440690152}",1741440690429,trade,0,4671
b'BTC/USD',"{""price"": 86415.0, ""pair"": ""BTC/USD"", ""volume"": 0.05, ""timestamp"": ""2025-03-08T13:31:30.152605Z"", ""timestamp_ms"": 1741440690152}",1741440690429,trade,0,4672
b'BTC/USD',"{""price"": 86423.0, ""pair"": ""BTC/USD"", ""volume"": 0.00021875, ""timestamp"": ""2025-03-08T13:31:30.152605Z"", ""timestamp_ms"": 1741440690152}",1741440690429,trade,0,4673
b'BTC/USD',"{""price"": 86424.9, ""pair"": ""BTC/USD"", ""volume"": 0.01381443, ""timestamp"": ""2025-03-08T13:31:30.152605Z"", ""timestamp_ms"": 1741440690152}",1741440690430,trade,0,4674
b'BTC/EUR',"{""price"": 79833.1, ""pair"": ""BTC/EUR"", ""volume"": 0.00035319, ""timestamp"": ""2025-03-08T13:31:31.013544Z"", ""timestamp_ms"": 1741440691013}",1741440691239,trade,0,4675
b'BTC/EUR',"{""price"": 79833.1, ""pair"": ""BTC/EUR"", ""volume"": 0.00025221, ""timestamp"": ""2025-03-08T13:31:31.331783Z"", ""timestamp_ms"": 1741440691331}",1741440691554,trade,0,4676
b'ETH/USD',"{""price"": 2191.67, ""pair"": ""ETH/USD"", ""volume"": 0.01727739, ""timestamp"": ""2025-03-08T13:31:33.933246Z"", ""timestamp_ms"": 1741440693933}",1741440694130,trade,0,4677
b'ETH/USD',"{""price"": 2191.67, ""pair"": ""ETH/USD"", ""volume"": 0.0514534, ""timestamp"": ""2025-03-08T13:31:33.933246Z"", ""timestamp_ms"": 1741440693933}",1741440694130,trade,0,4678
b'ETH/EUR',"{""price"": 2024.64, ""pair"": ""ETH/EUR"", ""volume"": 0.04373688, ""timestamp"": ""2025-03-08T13:31:35.101196Z"", ""timestamp_ms"": 1741440695101}",1741440695323,trade,0,4679
b'BTC/EUR',"{""price"": 79824.0, ""pair"": ""BTC/EUR"", ""volume"": 3.658e-05, ""timestamp"": ""2025-03-08T13:31:35.735045Z"", ""timestamp_ms"": 1741440695735}",1741440695933,trade,0,4680
b'ETH/USD',"{""price"": 2191.66, ""pair"": ""ETH/USD"", ""volume"": 0.02500046, ""timestamp"": ""2025-03-08T13:31:35.962240Z"", ""timestamp_ms"": 1741440695962}",1741440696160,trade,0,4681
b'ETH/USD',"{""price"": 2191.66, ""pair"": ""ETH/USD"", ""volume"": 0.44799954, ""timestamp"": ""2025-03-08T13:31:35.962240Z"", ""timestamp_ms"": 1741440695962}",1741440696161,trade,0,4682
b'ETH/EUR',"{""price"": 2022.78, ""pair"": ""ETH/EUR"", ""volume"": 0.004, ""timestamp"": ""2025-03-08T13:31:37.588125Z"", ""timestamp_ms"": 1741440697588}",1741440697803,trade,0,4683
b'ETH/EUR',"{""price"": 2022.84, ""pair"": ""ETH/EUR"", ""volume"": 0.00858698, ""timestamp"": ""2025-03-08T13:31:37.588125Z"", ""timestamp_ms"": 1741440697588}",1741440697804,trade,0,4684
b'ETH/USD',"{""price"": 2189.96, ""pair"": ""ETH/USD"", ""volume"": 0.01698561, ""timestamp"": ""2025-03-08T13:31:43.393557Z"", ""timestamp_ms"": 1741440703393}",1741440703618,trade,0,4685
b'ETH/USD',"{""price"": 2189.96, ""pair"": ""ETH/USD"", ""volume"": 0.08301439, ""timestamp"": ""2025-03-08T13:31:43.393557Z"", ""timestamp_ms"": 1741440703393}",1741440703619,trade,0,4686
b'BTC/USD',"{""price"": 86424.8, ""pair"": ""BTC/USD"", ""volume"": 0.00063639, ""timestamp"": ""2025-03-08T13:31:45.945992Z"", ""timestamp_ms"": 1741440705945}",1741440706143,trade,0,4687
b'ETH/USD',"{""price"": 2188.85, ""pair"": ""ETH/USD"", ""volume"": 0.00290463, ""timestamp"": ""2025-03-08T13:31:46.211349Z"", ""timestamp_ms"": 1741440706211}",1741440706440,trade,0,4688
b'ETH/EUR',"{""price"": 2021.73, ""pair"": ""ETH/EUR"", ""volume"": 0.01474467, ""timestamp"": ""2025-03-08T13:31:46.969909Z"", ""timestamp_ms"": 1741440706969}",1741440707169,trade,0,4689
b'ETH/USD',"{""price"": 2188.99, ""pair"": ""ETH/USD"", ""volume"": 0.10601236, ""timestamp"": ""2025-03-08T13:31:48.775738Z"", ""timestamp_ms"": 1741440708775}",1741440708973,trade,0,4690
b'BTC/EUR',"{""price"": 79811.8, ""pair"": ""BTC/EUR"", ""volume"": 0.00025223, ""timestamp"": ""2025-03-08T13:31:50.330496Z"", ""timestamp_ms"": 1741440710330}",1741440710526,trade,0,4691
b'BTC/EUR',"{""price"": 79811.8, ""pair"": ""BTC/EUR"", ""volume"": 0.00234427, ""timestamp"": ""2025-03-08T13:31:50.366182Z"", ""timestamp_ms"": 1741440710366}",1741440710566,trade,0,4692
b'ETH/USD',"{""price"": 2189.43, ""pair"": ""ETH/USD"", ""volume"": 0.016992, ""timestamp"": ""2025-03-08T13:31:52.604681Z"", ""timestamp_ms"": 1741440712604}",1741440712826,trade,0,4693
b'ETH/USD',"{""price"": 2189.44, ""pair"": ""ETH/USD"", ""volume"": 0.0003047, ""timestamp"": ""2025-03-08T13:31:52.604681Z"", ""timestamp_ms"": 1741440712604}",1741440712828,trade,0,4694
b'ETH/EUR',"{""price"": 2022.21, ""pair"": ""ETH/EUR"", ""volume"": 0.00494447, ""timestamp"": ""2025-03-08T13:31:53.693410Z"", ""timestamp_ms"": 1741440713693}",1741440713889,trade,0,4695
b'BTC/USD',"{""price"": 86424.7, ""pair"": ""BTC/USD"", ""volume"": 0.001, ""timestamp"": ""2025-03-08T13:31:56.268624Z"", ""timestamp_ms"": 1741440716268}",1741440716486,trade,0,4696
b'BTC/USD',"{""price"": 86424.7, ""pair"": ""BTC/USD"", ""volume"": 5.209e-05, ""timestamp"": ""2025-03-08T13:31:56.268624Z"", ""timestamp_ms"": 1741440716268}",1741440716486,trade,0,4697
b'BTC/USD',"{""price"": 86424.7, ""pair"": ""BTC/USD"", ""volume"": 0.001, ""timestamp"": ""2025-03-08T13:31:56.268624Z"", ""timestamp_ms"": 1741440716268}",1741440716487,trade,0,4698
b'BTC/USD',"{""price"": 86424.7, ""pair"": ""BTC/USD"", ""volume"": 0.00385823, ""timestamp"": ""2025-03-08T13:31:56.268624Z"", ""timestamp_ms"": 1741440716268}",1741440716487,trade,0,4699
b'BTC/USD',"{""price"": 86424.8, ""pair"": ""BTC/USD"", ""volume"": 0.00906389, ""timestamp"": ""2025-03-08T13:31:56.368152Z"", ""timestamp_ms"": 1741440716368}",1741440716563,trade,0,4700
b'BTC/USD',"{""price"": 86424.8, ""pair"": ""BTC/USD"", ""volume"": 0.02123679, ""timestamp"": ""2025-03-08T13:31:56.368152Z"", ""timestamp_ms"": 1741440716368}",1741440716564,trade,0,4701
b'BTC/EUR',"{""price"": 79802.9, ""pair"": ""BTC/EUR"", ""volume"": 0.00068912, ""timestamp"": ""2025-03-08T13:31:57.261536Z"", ""timestamp_ms"": 1741440717261}",1741440717458,trade,0,4702
b'BTC/USD',"{""price"": 86424.8, ""pair"": ""BTC/USD"", ""volume"": 0.00190471, ""timestamp"": ""2025-03-08T13:32:05.004017Z"", ""timestamp_ms"": 1741440725004}",1741440725221,trade,0,4703
b'BTC/USD',"{""price"": 86424.8, ""pair"": ""BTC/USD"", ""volume"": 0.00426011, ""timestamp"": ""2025-03-08T13:32:05.004017Z"", ""timestamp_ms"": 1741440725004}",1741440725222,trade,0,4704
b'BTC/EUR',"{""price"": 79803.0, ""pair"": ""BTC/EUR"", ""volume"": 0.0086848, ""timestamp"": ""2025-03-08T13:32:06.159369Z"", ""timestamp_ms"": 1741440726159}",1741440726353,trade,0,4705
b'BTC/EUR',"{""price"": 79803.0, ""pair"": ""BTC/EUR"", ""volume"": 0.0073754, ""timestamp"": ""2025-03-08T13:32:06.159369Z"", ""timestamp_ms"": 1741440726159}",1741440726354,trade,0,4706
b'ETH/USD',"{""price"": 2191.26, ""pair"": ""ETH/USD"", ""volume"": 0.00522753, ""timestamp"": ""2025-03-08T13:32:08.573034Z"", ""timestamp_ms"": 1741440728573}",1741440729074,trade,0,4707
b'BTC/EUR',"{""price"": 79851.1, ""pair"": ""BTC/EUR"", ""volume"": 0.00060944, ""timestamp"": ""2025-03-08T13:32:09.041137Z"", ""timestamp_ms"": 1741440729041}",1741440729395,trade,0,4708
b'BTC/EUR',"{""price"": 79852.8, ""pair"": ""BTC/EUR"", ""volume"": 5e-05, ""timestamp"": ""2025-03-08T13:32:10.097796Z"", ""timestamp_ms"": 1741440730097}",1741440730332,trade,0,4709
b'BTC/EUR',"{""price"": 79852.9, ""pair"": ""BTC/EUR"", ""volume"": 0.00026548, ""timestamp"": ""2025-03-08T13:32:10.732249Z"", ""timestamp_ms"": 1741440730732}",1741440730935,trade,0,4710
b'ETH/USD',"{""price"": 2192.82, ""pair"": ""ETH/USD"", ""volume"": 0.68965834, ""timestamp"": ""2025-03-08T13:32:14.779880Z"", ""timestamp_ms"": 1741440734779}",1741440735372,trade,0,4711
b'ETH/USD',"{""price"": 2192.82, ""pair"": ""ETH/USD"", ""volume"": 5.57571086, ""timestamp"": ""2025-03-08T13:32:14.779880Z"", ""timestamp_ms"": 1741440734779}",1741440735373,trade,0,4712
b'ETH/USD',"{""price"": 2193.37, ""pair"": ""ETH/USD"", ""volume"": 0.00246672, ""timestamp"": ""2025-03-08T13:32:15.580881Z"", ""timestamp_ms"": 1741440735580}",1741440736205,trade,0,4713
b'ETH/EUR',"{""price"": 2026.84, ""pair"": ""ETH/EUR"", ""volume"": 0.00550256, ""timestamp"": ""2025-03-08T13:32:16.420940Z"", ""timestamp_ms"": 1741440736420}",1741440736853,trade,0,4714
b'BTC/EUR',"{""price"": 79852.9, ""pair"": ""BTC/EUR"", ""volume"": 0.00515851, ""timestamp"": ""2025-03-08T13:32:17.641383Z"", ""timestamp_ms"": 1741440737641}",1741440737853,trade,0,4715
b'ETH/EUR',"{""price"": 2027.14, ""pair"": ""ETH/EUR"", ""volume"": 0.004, ""timestamp"": ""2025-03-08T13:32:20.452288Z"", ""timestamp_ms"": 1741440740452}",1741440741071,trade,0,4716
b'ETH/EUR',"{""price"": 2027.14, ""pair"": ""ETH/EUR"", ""volume"": 0.0060001, ""timestamp"": ""2025-03-08T13:32:20.483533Z"", ""timestamp_ms"": 1741440740483}",1741440741110,trade,0,4717
b'ETH/EUR',"{""price"": 2027.77, ""pair"": ""ETH/EUR"", ""volume"": 0.06853725, ""timestamp"": ""2025-03-08T13:32:20.654571Z"", ""timestamp_ms"": 1741440740654}",1741440741323,trade,0,4718
b'ETH/USD',"{""price"": 2195.62, ""pair"": ""ETH/USD"", ""volume"": 1.0, ""timestamp"": ""2025-03-08T13:32:20.654814Z"", ""timestamp_ms"": 1741440740654}",1741440741348,trade,0,4719
b'ETH/USD',"{""price"": 2195.88, ""pair"": ""ETH/USD"", ""volume"": 0.03692398, ""timestamp"": ""2025-03-08T13:32:20.684999Z"", ""timestamp_ms"": 1741440740684}",1741440741371,trade,0,4720
b'ETH/USD',"{""price"": 2196.04, ""pair"": ""ETH/USD"", ""volume"": 0.3, ""timestamp"": ""2025-03-08T13:32:20.729410Z"", ""timestamp_ms"": 1741440740729}",1741440741411,trade,0,4721
b'ETH/USD',"{""price"": 2196.3, ""pair"": ""ETH/USD"", ""volume"": 0.03700041, ""timestamp"": ""2025-03-08T13:32:20.729410Z"", ""timestamp_ms"": 1741440740729}",1741440741412,trade,0,4722
b'ETH/USD',"{""price"": 2196.31, ""pair"": ""ETH/USD"", ""volume"": 0.02689838, ""timestamp"": ""2025-03-08T13:32:20.729410Z"", ""timestamp_ms"": 1741440740729}",1741440741413,trade,0,4723
b'ETH/USD',"{""price"": 2196.42, ""pair"": ""ETH/USD"", ""volume"": 0.01189208, ""timestamp"": ""2025-03-08T13:32:20.729410Z"", ""timestamp_ms"": 1741440740729}",1741440741414,trade,0,4724
b'ETH/USD',"{""price"": 2196.85, ""pair"": ""ETH/USD"", ""volume"": 0.00702359, ""timestamp"": ""2025-03-08T13:32:20.729410Z"", ""timestamp_ms"": 1741440740729}",1741440741415,trade,0,4725
b'BTC/EUR',"{""price"": 79852.8, ""pair"": ""BTC/EUR"", ""volume"": 8.115e-05, ""timestamp"": ""2025-03-08T13:32:21.425818Z"", ""timestamp_ms"": 1741440741425}",1741440742084,trade,0,4726
b'ETH/USD',"{""price"": 2196.84, ""pair"": ""ETH/USD"", ""volume"": 1.36646599, ""timestamp"": ""2025-03-08T13:32:22.074359Z"", ""timestamp_ms"": 1741440742074}",1741440742487,trade,0,4727
b'BTC/EUR',"{""price"": 79852.8, ""pair"": ""BTC/EUR"", ""volume"": 8.115e-05, ""timestamp"": ""2025-03-08T13:32:22.196148Z"", ""timestamp_ms"": 1741440742196}",1741440742579,trade,0,4728
b'BTC/EUR',"{""price"": 79852.8, ""pair"": ""BTC/EUR"", ""volume"": 8.115e-05, ""timestamp"": ""2025-03-08T13:32:22.206740Z"", ""timestamp_ms"": 1741440742206}",1741440742600,trade,0,4729
b'BTC/EUR',"{""price"": 79852.8, ""pair"": ""BTC/EUR"", ""volume"": 0.00020849, ""timestamp"": ""2025-03-08T13:32:23.458410Z"", ""timestamp_ms"": 1741440743458}",1741440743675,trade,0,4730
b'BTC/EUR',"{""price"": 79852.9, ""pair"": ""BTC/EUR"", ""volume"": 0.00427629, ""timestamp"": ""2025-03-08T13:32:26.721920Z"", ""timestamp_ms"": 1741440746721}",1741440746915,trade,0,4731
b'BTC/EUR',"{""price"": 79852.9, ""pair"": ""BTC/EUR"", ""volume"": 0.00149491, ""timestamp"": ""2025-03-08T13:32:26.721920Z"", ""timestamp_ms"": 1741440746721}",1741440746917,trade,0,4732
b'BTC/EUR',"{""price"": 79852.9, ""pair"": ""BTC/EUR"", ""volume"": 6.262e-05, ""timestamp"": ""2025-03-08T13:32:28.673901Z"", ""timestamp_ms"": 1741440748673}",1741440748868,trade,0,4733
b'BTC/EUR',"{""price"": 79852.9, ""pair"": ""BTC/EUR"", ""volume"": 0.00025231, ""timestamp"": ""2025-03-08T13:32:29.376136Z"", ""timestamp_ms"": 1741440749376}",1741440749615,trade,0,4734
b'BTC/USD',"{""price"": 86424.8, ""pair"": ""BTC/USD"", ""volume"": 0.00045101, ""timestamp"": ""2025-03-08T13:32:31.445526Z"", ""timestamp_ms"": 1741440751445}",1741440751641,trade,0,4735
b'BTC/EUR',"{""price"": 79852.9, ""pair"": ""BTC/EUR"", ""volume"": 0.00018511, ""timestamp"": ""2025-03-08T13:32:32.456399Z"", ""timestamp_ms"": 1741440752456}",1741440752675,trade,0,4736
b'ETH/EUR',"{""price"": 2027.28, ""pair"": ""ETH/EUR"", ""volume"": 0.035, ""timestamp"": ""2025-03-08T13:32:35.602580Z"", ""timestamp_ms"": 1741440755602}",1741440755831,trade,0,4737
b'ETH/USD',"{""price"": 2196.81, ""pair"": ""ETH/USD"", ""volume"": 0.00226363, ""timestamp"": ""2025-03-08T13:32:35.892157Z"", ""timestamp_ms"": 1741440755892}",1741440756105,trade,0,4738
b'BTC/EUR',"{""price"": 79852.9, ""pair"": ""BTC/EUR"", ""volume"": 2.048e-05, ""timestamp"": ""2025-03-08T13:32:36.031355Z"", ""timestamp_ms"": 1741440756031}",1741440756226,trade,0,4739
b'ETH/EUR',"{""price"": 2027.16, ""pair"": ""ETH/EUR"", ""volume"": 0.01156023, ""timestamp"": ""2025-03-08T13:32:37.454112Z"", ""timestamp_ms"": 1741440757454}",1741440757734,trade,0,4740
b'BTC/EUR',"{""price"": 79856.6, ""pair"": ""BTC/EUR"", ""volume"": 0.0007, ""timestamp"": ""2025-03-08T13:32:41.034636Z"", ""timestamp_ms"": 1741440761034}",1741440761240,trade,0,4741
b'ETH/EUR',"{""price"": 2026.66, ""pair"": ""ETH/EUR"", ""volume"": 0.00392157, ""timestamp"": ""2025-03-08T13:32:41.862890Z"", ""timestamp_ms"": 1741440761862}",1741440762065,trade,0,4742
b'ETH/USD',"{""price"": 2194.62, ""pair"": ""ETH/USD"", ""volume"": 0.04357474, ""timestamp"": ""2025-03-08T13:32:41.863274Z"", ""timestamp_ms"": 1741440761863}",1741440762099,trade,0,4743
b'BTC/EUR',"{""price"": 79856.7, ""pair"": ""BTC/EUR"", ""volume"": 0.00121879, ""timestamp"": ""2025-03-08T13:32:42.640327Z"", ""timestamp_ms"": 1741440762640}",1741440762896,trade,0,4744
b'BTC/USD',"{""price"": 86424.7, ""pair"": ""BTC/USD"", ""volume"": 0.00173919, ""timestamp"": ""2025-03-08T13:32:43.457924Z"", ""timestamp_ms"": 1741440763457}",1741440763670,trade,0,4745
b'ETH/EUR',"{""price"": 2026.59, ""pair"": ""ETH/EUR"", ""volume"": 0.00500348, ""timestamp"": ""2025-03-08T13:32:44.342033Z"", ""timestamp_ms"": 1741440764342}",1741440764540,trade,0,4746
b'BTC/USD',"{""price"": 86424.8, ""pair"": ""BTC/USD"", ""volume"": 0.00107869, ""timestamp"": ""2025-03-08T13:32:44.409100Z"", ""timestamp_ms"": 1741440764409}",1741440764608,trade,0,4747
b'BTC/USD',"{""price"": 86424.8, ""pair"": ""BTC/USD"", ""volume"": 5.903e-05, ""timestamp"": ""2025-03-08T13:32:44.669717Z"", ""timestamp_ms"": 1741440764669}",1741440764889,trade,0,4748
b'BTC/EUR',"{""price"": 79860.9, ""pair"": ""BTC/EUR"", ""volume"": 0.00025218, ""timestamp"": ""2025-03-08T13:32:48.397189Z"", ""timestamp_ms"": 1741440768397}",1741440768609,trade,0,4749
b'ETH/USD',"{""price"": 2194.91, ""pair"": ""ETH/USD"", ""volume"": 0.01694834, ""timestamp"": ""2025-03-08T13:32:50.823816Z"", ""timestamp_ms"": 1741440770823}",1741440771017,trade,0,4750
b'ETH/USD',"{""price"": 2194.9, ""pair"": ""ETH/USD"", ""volume"": 0.34086587, ""timestamp"": ""2025-03-08T13:32:50.823816Z"", ""timestamp_ms"": 1741440770823}",1741440771018,trade,0,4751
b'BTC/EUR',"{""price"": 79860.8, ""pair"": ""BTC/EUR"", ""volume"": 0.0119, ""timestamp"": ""2025-03-08T13:32:53.069218Z"", ""timestamp_ms"": 1741440773069}",1741440773284,trade,0,4752
b'BTC/EUR',"{""price"": 79860.8, ""pair"": ""BTC/EUR"", ""volume"": 0.00023089, ""timestamp"": ""2025-03-08T13:32:56.798547Z"", ""timestamp_ms"": 1741440776798}",1741440777088,trade,0,4753
b'BTC/USD',"{""price"": 86424.7, ""pair"": ""BTC/USD"", ""volume"": 0.0073, ""timestamp"": ""2025-03-08T13:32:57.761072Z"", ""timestamp_ms"": 1741440777761}",1741440777968,trade,0,4754
b'ETH/USD',"{""price"": 2190.96, ""pair"": ""ETH/USD"", ""volume"": 0.0169789, ""timestamp"": ""2025-03-08T13:33:00.080372Z"", ""timestamp_ms"": 1741440780080}",1741440780289,trade,0,4755
b'ETH/USD',"{""price"": 2190.95, ""pair"": ""ETH/USD"", ""volume"": 0.0830211, ""timestamp"": ""2025-03-08T13:33:00.080372Z"", ""timestamp_ms"": 1741440780080}",1741440780289,trade,0,4756
b'ETH/USD',"{""price"": 2190.95, ""pair"": ""ETH/USD"", ""volume"": 0.1, ""timestamp"": ""2025-03-08T13:33:00.080372Z"", ""timestamp_ms"": 1741440780080}",1741440780290,trade,0,4757
b'ETH/USD',"{""price"": 2190.95, ""pair"": ""ETH/USD"", ""volume"": 0.1, ""timestamp"": ""2025-03-08T13:33:00.080372Z"", ""timestamp_ms"": 1741440780080}",1741440780290,trade,0,4758
b'ETH/EUR',"{""price"": 2023.25, ""pair"": ""ETH/EUR"", ""volume"": 0.05339885, ""timestamp"": ""2025-03-08T13:33:00.307376Z"", ""timestamp_ms"": 1741440780307}",1741440781309,trade,0,4759
b'ETH/EUR',"{""price"": 2023.24, ""pair"": ""ETH/EUR"", ""volume"": 1.94627716, ""timestamp"": ""2025-03-08T13:33:00.307376Z"", ""timestamp_ms"": 1741440780307}",1741440781310,trade,0,4760
b'BTC/EUR',"{""price"": 79860.8, ""pair"": ""BTC/EUR"", ""volume"": 0.00387662, ""timestamp"": ""2025-03-08T13:33:04.918425Z"", ""timestamp_ms"": 1741440784918}",1741440785143,trade,0,4761
b'BTC/USD',"{""price"": 86424.8, ""pair"": ""BTC/USD"", ""volume"": 0.00237214, ""timestamp"": ""2025-03-08T13:33:05.277029Z"", ""timestamp_ms"": 1741440785277}",1741440785508,trade,0,4762
b'ETH/USD',"{""price"": 2190.67, ""pair"": ""ETH/USD"", ""volume"": 0.38568331, ""timestamp"": ""2025-03-08T13:33:06.681136Z"", ""timestamp_ms"": 1741440786681}",1741440786878,trade,0,4763
b'BTC/EUR',"{""price"": 79811.8, ""pair"": ""BTC/EUR"", ""volume"": 0.00025237, ""timestamp"": ""2025-03-08T13:33:07.389998Z"", ""timestamp_ms"": 1741440787389}",1741440787601,trade,0,4764
b'ETH/EUR',"{""price"": 2023.76, ""pair"": ""ETH/EUR"", ""volume"": 0.01126, ""timestamp"": ""2025-03-08T13:33:09.691602Z"", ""timestamp_ms"": 1741440789691}",1741440790059,trade,0,4765
b'ETH/USD',"{""price"": 2191.66, ""pair"": ""ETH/USD"", ""volume"": 0.00089908, ""timestamp"": ""2025-03-08T13:33:10.031319Z"", ""timestamp_ms"": 1741440790031}",1741440790228,trade,0,4766
b'BTC/EUR',"{""price"": 79811.8, ""pair"": ""BTC/EUR"", ""volume"": 0.00183836, ""timestamp"": ""2025-03-08T13:33:11.844975Z"", ""timestamp_ms"": 1741440791844}",1741440792045,trade,0,4767
b'BTC/USD',"{""price"": 86424.8, ""pair"": ""BTC/USD"", ""volume"": 0.00726911, ""timestamp"": ""2025-03-08T13:33:14.723630Z"", ""timestamp_ms"": 1741440794723}",1741440794917,trade,0,4768
b'BTC/USD',"{""price"": 86424.8, ""pair"": ""BTC/USD"", ""volume"": 0.00719433, ""timestamp"": ""2025-03-08T13:33:14.723630Z"", ""timestamp_ms"": 1741440794723}",1741440794917,trade,0,4769
b'BTC/USD',"{""price"": 86424.8, ""pair"": ""BTC/USD"", ""volume"": 0.00028153, ""timestamp"": ""2025-03-08T13:33:14.994749Z"", ""timestamp_ms"": 1741440794994}",1741440795297,trade,0,4770
b'BTC/EUR',"{""price"": 79811.8, ""pair"": ""BTC/EUR"", ""volume"": 0.0008397, ""timestamp"": ""2025-03-08T13:33:17.197909Z"", ""timestamp_ms"": 1741440797197}",1741440797397,trade,0,4771
b'BTC/EUR',"{""price"": 79811.7, ""pair"": ""BTC/EUR"", ""volume"": 0.00010608, ""timestamp"": ""2025-03-08T13:33:25.765741Z"", ""timestamp_ms"": 1741440805765}",1741440805958,trade,0,4772
b'BTC/EUR',"{""price"": 79811.8, ""pair"": ""BTC/EUR"", ""volume"": 0.00025228, ""timestamp"": ""2025-03-08T13:33:26.403995Z"", ""timestamp_ms"": 1741440806403}",1741440806631,trade,0,4773
